incident_id,incident_date,state,city_or_country,address,killed,injured,incident_url,year,month-year,subject1_age,subject2_age,subject3_age,subject4_age,subject_gender,no_of_subject
1894941,1/4/21 0:00,Florida,Fort Lauderdale (Lauderhill),1828 NW 38th Ave,0,7,https://www.gunviolencearchive.org/incident/1894941,2021,Jan-21,,,,,,
1893953,1/3/21 0:00,Oregon,Gresham,NE 181st Ave and NE San Rafael St,0,4,https://www.gunviolencearchive.org/incident/1893953,2021,Jan-21,,,,,,
1893327,1/3/21 0:00,Texas,Houston,2900 Travis St,1,4,https://www.gunviolencearchive.org/incident/1893327,2021,Jan-21,,,,,,
1893754,1/3/21 0:00,Florida,Miami,3632 NW 25th Ave,0,6,https://www.gunviolencearchive.org/incident/1893754,2021,Jan-21,,,,,,
1893601,1/3/21 0:00,Louisiana,Shreveport,6900 block of Jewella Ave,2,3,https://www.gunviolencearchive.org/incident/1893601,2021,Jan-21,,,,,,
1893877,1/3/21 0:00,California,Santa Barbara,1200 block of Liberty St,2,2,https://www.gunviolencearchive.org/incident/1893877,2021,Jan-21,,,,,,
1893744,1/3/21 0:00,Florida,Miami,10525 NW 24th Ave,0,8,https://www.gunviolencearchive.org/incident/1893744,2021,Jan-21,,,,,,
1892034,1/1/21 0:00,Arkansas,Fort Smith,3211 Towson Ave,0,7,https://www.gunviolencearchive.org/incident/1892034,2021,Jan-21,,,,,,
1892704,1/1/21 0:00,Texas,Amarillo,2650 Dumas Dr,1,3,https://www.gunviolencearchive.org/incident/1892704,2021,Jan-21,,,,,,
1892114,1/1/21 0:00,Iowa,Sioux City,2637 S Walker St,1,4,https://www.gunviolencearchive.org/incident/1892114,2021,Jan-21,,,,,,
1891720,1/1/21 0:00,Illinois,Galesburg,1000 block of Monroe St,0,4,https://www.gunviolencearchive.org/incident/1891720,2021,Jan-21,,,,,,
1891461,12/31/20 0:00,Indiana,Indianapolis,8215 Center Run Road,1,3,https://www.gunviolencearchive.org/incident/1891461,2020,Dec-20,,,,,,
1890946,12/31/20 0:00,Oregon,Happy Valley,9200 block of SE Idleman Rd,0,4,https://www.gunviolencearchive.org/incident/1890946,2020,Dec-20,,,,,,
1886974,12/26/20 0:00,Illinois,Rockford,4007 E State St,3,3,https://www.gunviolencearchive.org/incident/1886974,2020,Dec-20,,,,,,
1886913,12/26/20 0:00,Florida,Tampa,N 20th St and E 7th Ave,2,2,https://www.gunviolencearchive.org/incident/1886913,2020,Dec-20,,,,,,
1887059,12/26/20 0:00,Massachusetts,Lynn,Washington St and Quincy Ter,1,5,https://www.gunviolencearchive.org/incident/1887059,2020,Dec-20,,,,,,
1886849,12/26/20 0:00,Florida,Miami,NW 61st St and NW 13th Ave,1,3,https://www.gunviolencearchive.org/incident/1886849,2020,Dec-20,,,,,,
1886372,12/25/20 0:00,Florida,Boynton Beach,Martin Luther King Jr Blvd and N Seacrest Blvd,1,4,https://www.gunviolencearchive.org/incident/1886372,2020,Dec-20,,,,,,
1886721,12/25/20 0:00,Arkansas,Atkins,5180 Pine Ridge Rd,5,0,https://www.gunviolencearchive.org/incident/1886721,2020,Dec-20,,,,,,
1886141,12/24/20 0:00,Florida,Lakeland,1500 block of Amos Ave,1,4,https://www.gunviolencearchive.org/incident/1886141,2020,Dec-20,,,,,,
1885251,12/22/20 0:00,Mississippi,Meridian,Jeffrey Acres Rd,5,0,https://www.gunviolencearchive.org/incident/1885251,2020,Dec-20,,,,,,
1882214,12/20/20 0:00,Connecticut,Bridgeport,456 Connecticut Ave,2,2,https://www.gunviolencearchive.org/incident/1882214,2020,Dec-20,,,,,,
1881213,12/19/20 0:00,Illinois,Chicago,8936 S Cottage Grove Ave,0,6,https://www.gunviolencearchive.org/incident/1881213,2020,Dec-20,,,,,,
1876727,12/13/20 0:00,West Virginia,Elkview,1384 Cemetery Hill Dr,4,0,https://www.gunviolencearchive.org/incident/1876727,2020,Dec-20,,,,,,
1877043,12/12/20 0:00,California,San Bernardino,900 block of N Sierra Way,1,3,https://www.gunviolencearchive.org/incident/1877043,2020,Dec-20,,,,,,
1876231,12/12/20 0:00,New York,Copiague,2336 Great Neck Rd,2,2,https://www.gunviolencearchive.org/incident/1876231,2020,Dec-20,,,,,,
1876039,12/12/20 0:00,New York,Brooklyn,574 Warren St,0,4,https://www.gunviolencearchive.org/incident/1876039,2020,Dec-20,,,,,,
1876552,12/12/20 0:00,Maryland,Hyattsville (Landover),8600 block of Old Ardmore Rd,2,2,https://www.gunviolencearchive.org/incident/1876552,2020,Dec-20,,,,,,
1877628,12/10/20 0:00,Georgia,Tifton,700 block of 17 1/2 St,0,4,https://www.gunviolencearchive.org/incident/1877628,2020,Dec-20,,,,,,
1877122,12/10/20 0:00,Mississippi,Jackson,1805 Hospital Dr,0,5,https://www.gunviolencearchive.org/incident/1877122,2020,Dec-20,,,,,,
1908063,12/8/20 0:00,West Virginia,Williamsburg,611 Flynns Creek Rd,6,0,https://www.gunviolencearchive.org/incident/1908063,2020,Dec-20,,,,,,
1873798,12/8/20 0:00,Louisiana,Lacombe,28399 Palmer Dr,2,3,https://www.gunviolencearchive.org/incident/1873798,2020,Dec-20,,,,,,
1870827,12/6/20 0:00,Texas,Venus,6100 N FM 157,0,6,https://www.gunviolencearchive.org/incident/1870827,2020,Dec-20,,,,,,
1871627,12/5/20 0:00,California,Hayward,25000 block of Eldridge Ave,1,3,https://www.gunviolencearchive.org/incident/1871627,2020,Dec-20,,,,,,
1870840,12/5/20 0:00,North Carolina,Autryville,10101 Gip Rd,0,6,https://www.gunviolencearchive.org/incident/1870840,2020,Dec-20,,,,,,
1869748,12/4/20 0:00,Illinois,Chicago,4400 block of W Adams St,0,4,https://www.gunviolencearchive.org/incident/1869748,2020,Dec-20,,,,,,
1867006,12/1/20 0:00,Pennsylvania,Morrisville,1 Makefield Rd,1,3,https://www.gunviolencearchive.org/incident/1867006,2020,Dec-20,,,,,,
1866100,11/30/20 0:00,Alaska,Palmer,335 N Valley Way,4,0,https://www.gunviolencearchive.org/incident/1866100,2020,Nov-20,,,,,,
1864683,11/29/20 0:00,Mississippi,Grenada,Highway 8 East,0,11,https://www.gunviolencearchive.org/incident/1864683,2020,Nov-20,,,,,,
1865110,11/29/20 0:00,Tennessee,Memphis,3492 W Metropolitan Cir,2,3,https://www.gunviolencearchive.org/incident/1865110,2020,Nov-20,,,,,,
1863726,11/28/20 0:00,South Carolina,Aiken,1695 Richland Ave E,1,10,https://www.gunviolencearchive.org/incident/1863726,2020,Nov-20,,,,,,
1864205,11/28/20 0:00,South Carolina,Conway,3800 block of Golden Key Rd,0,5,https://www.gunviolencearchive.org/incident/1864205,2020,Nov-20,,,,,,
1864177,11/28/20 0:00,Louisiana,New Orleans,7001 Lawrence Rd,0,4,https://www.gunviolencearchive.org/incident/1864177,2020,Nov-20,,,,,,
1862947,11/27/20 0:00,Georgia,Macon,425 Cherry St,1,5,https://www.gunviolencearchive.org/incident/1862947,2020,Nov-20,,,,,,
1863099,11/27/20 0:00,Ohio,Toledo,3257 Stickney Ave,0,6,https://www.gunviolencearchive.org/incident/1863099,2020,Nov-20,,,,,,
1862603,11/26/20 0:00,Nevada,Henderson,870 E Lake Mead Pkwy,1,5,https://www.gunviolencearchive.org/incident/1862603,2020,Nov-20,,,,,,
1859390,11/22/20 0:00,New York,Brooklyn,15 Albany Ave,1,6,https://www.gunviolencearchive.org/incident/1859390,2020,Nov-20,,,,,,
1859110,11/22/20 0:00,New Jersey,Trenton,Stuyvesant Ave and Hoffman Ave,0,4,https://www.gunviolencearchive.org/incident/1859110,2020,Nov-20,,,,,,
1858455,11/22/20 0:00,Illinois,Chicago,700 block of E 101st St,1,3,https://www.gunviolencearchive.org/incident/1858455,2020,Nov-20,,,,,,
1859186,11/22/20 0:00,Louisiana,New Orleans,9232 Chef Menteur Hwy,1,3,https://www.gunviolencearchive.org/incident/1859186,2020,Nov-20,,,,,,
1857439,11/21/20 0:00,Illinois,Chicago,W 79th St and S Justine St,0,6,https://www.gunviolencearchive.org/incident/1857439,2020,Nov-20,,,,,,
1857947,11/21/20 0:00,Arizona,Phoenix,35th Ave and Earll Dr,1,4,https://www.gunviolencearchive.org/incident/1857947,2020,Nov-20,,,,,,
1858965,11/21/20 0:00,Nebraska,Bellevue,1307 Cornhusker Rd,2,2,https://www.gunviolencearchive.org/incident/1858965,2020,Nov-20,,,,,,
1857040,11/20/20 0:00,Wisconsin,Milwaukee (Wauwatosa),2500 N Mayfair Rd,0,8,https://www.gunviolencearchive.org/incident/1857040,2020,Nov-20,,,,,,
1856417,11/19/20 0:00,Florida,Haines City,422 N 15th St,1,3,https://www.gunviolencearchive.org/incident/1856417,2020,Nov-20,,,,,,
1855276,11/18/20 0:00,Texas,Houston,11614 Manor Park Dr,3,2,https://www.gunviolencearchive.org/incident/1855276,2020,Nov-20,,,,,,
1856338,11/18/20 0:00,South Carolina,Florence,500 block of Gaillard St,0,4,https://www.gunviolencearchive.org/incident/1856338,2020,Nov-20,,,,,,
1854207,11/17/20 0:00,Tennessee,Jackson,Honey Bear Cove,0,4,https://www.gunviolencearchive.org/incident/1854207,2020,Nov-20,,,,,,
1854149,11/16/20 0:00,Florida,Miami,200 block of S Biscayne River Dr,0,4,https://www.gunviolencearchive.org/incident/1854149,2020,Nov-20,,,,,,
1853615,11/16/20 0:00,Illinois,Chicago,700 block of S Pulaski Rd,0,4,https://www.gunviolencearchive.org/incident/1853615,2020,Nov-20,,,,,,
1854076,11/16/20 0:00,Illinois,Chicago,2700 block of S State St,0,4,https://www.gunviolencearchive.org/incident/1854076,2020,Nov-20,,,,,,
1852831,11/15/20 0:00,Louisiana,Shreveport,300 block of Douglas St,0,5,https://www.gunviolencearchive.org/incident/1852831,2020,Nov-20,,,,,,
1853089,11/15/20 0:00,Georgia,Jonesboro,500 Block of Museum Cir,2,2,https://www.gunviolencearchive.org/incident/1853089,2020,Nov-20,,,,,,
1852604,11/14/20 0:00,South Carolina,Sumter,1008 Marilyn Ave,3,1,https://www.gunviolencearchive.org/incident/1852604,2020,Nov-20,,,,,,
1852853,11/14/20 0:00,Missouri,Fulton,1915 N Bluff St,0,4,https://www.gunviolencearchive.org/incident/1852853,2020,Nov-20,,,,,,
1852161,11/14/20 0:00,Ohio,Cincinnati,400 block of Kings Run Dr,0,4,https://www.gunviolencearchive.org/incident/1852161,2020,Nov-20,,,,,,
1852363,11/14/20 0:00,California,Riverside,La Sierra Avenue and Tin Mine Road,2,3,https://www.gunviolencearchive.org/incident/1852363,2020,Nov-20,,,,,,
1850981,11/12/20 0:00,Florida,Tampa,1200 block of E Palifox St,2,4,https://www.gunviolencearchive.org/incident/1850981,2020,Nov-20,,,,,,
1850693,11/12/20 0:00,North Carolina,Gastonia,1225 Union Rd,0,6,https://www.gunviolencearchive.org/incident/1850693,2020,Nov-20,,,,,,
1849308,11/10/20 0:00,Florida,Tampa,N 50th St and Sligh Ave,1,7,https://www.gunviolencearchive.org/incident/1849308,2020,Nov-20,,,,,,
1847840,11/9/20 0:00,Texas,Fort Worth,5310 E Rosedale St,0,4,https://www.gunviolencearchive.org/incident/1847840,2020,Nov-20,,,,,,
1846712,11/8/20 0:00,Virginia,Virginia Beach,3700 block of Whitney Ct,0,4,https://www.gunviolencearchive.org/incident/1846712,2020,Nov-20,,,,,,
1846494,11/8/20 0:00,Tennessee,Nashville,2nd Ave N and Commerce St,0,8,https://www.gunviolencearchive.org/incident/1846494,2020,Nov-20,,,,,,
1846764,11/7/20 0:00,Kansas,Ogden,225 Riley Ave,0,4,https://www.gunviolencearchive.org/incident/1846764,2020,Nov-20,,,,,,
1845690,11/7/20 0:00,South Carolina,Rock Hill,241 Albright Rd,1,3,https://www.gunviolencearchive.org/incident/1845690,2020,Nov-20,,,,,,
1845477,11/6/20 0:00,Louisiana,New Orleans,8622 Belfast St,2,2,https://www.gunviolencearchive.org/incident/1845477,2020,Nov-20,,,,,,
1844573,11/5/20 0:00,Ohio,Toledo,2125 Parkwood Ave,3,2,https://www.gunviolencearchive.org/incident/1844573,2020,Nov-20,,,,,,
1843360,11/4/20 0:00,Missouri,Jefferson City,1299 Lafayette St,0,4,https://www.gunviolencearchive.org/incident/1843360,2020,Nov-20,,,,,,
1842362,11/3/20 0:00,Nevada,Henderson,1445 Stonelake Cove Ave,4,1,https://www.gunviolencearchive.org/incident/1842362,2020,Nov-20,,,,,,
1842421,11/2/20 0:00,Ohio,Mansfield,136 Sturges Ave,0,5,https://www.gunviolencearchive.org/incident/1842421,2020,Nov-20,,,,,,
1840600,11/1/20 0:00,Arizona,Tucson,2500 block of E Aerospace Pkwy,2,2,https://www.gunviolencearchive.org/incident/1840600,2020,Nov-20,,,,,,
1840534,11/1/20 0:00,South Carolina,Hollywood,7800 block of White Point Rd,0,6,https://www.gunviolencearchive.org/incident/1840534,2020,Nov-20,,,,,,
1840265,11/1/20 0:00,Indiana,Evansville,664 E Illinois St,0,4,https://www.gunviolencearchive.org/incident/1840265,2020,Nov-20,,,,,,
1840364,11/1/20 0:00,Oklahoma,Oklahoma City,10601 S Western Ave,1,3,https://www.gunviolencearchive.org/incident/1840364,2020,Nov-20,,,,,,
1841432,11/1/20 0:00,North Carolina,Winston Salem (Winston-salem),3900 block of Glen Hi Rd,1,3,https://www.gunviolencearchive.org/incident/1841432,2020,Nov-20,,,,,,
1840310,11/1/20 0:00,New Jersey,Atlantic City,2721 Arctic Ave,1,4,https://www.gunviolencearchive.org/incident/1840310,2020,Nov-20,,,,,,
1839628,10/31/20 0:00,California,Sacramento,2800 block of Normington Dr,0,4,https://www.gunviolencearchive.org/incident/1839628,2020,Oct-20,,,,,,
1839576,10/31/20 0:00,Washington,Sumner,127th Ave E and Valley Ave E,0,5,https://www.gunviolencearchive.org/incident/1839576,2020,Oct-20,,,,,,
1839462,10/31/20 0:00,California,Anaheim,1210 S State College Blvd,0,4,https://www.gunviolencearchive.org/incident/1839462,2020,Oct-20,,,,,,
1840544,10/31/20 0:00,Nevada,North Las Vegas,3700 block of Iverson Ln,0,4,https://www.gunviolencearchive.org/incident/1840544,2020,Oct-20,,,,,,
1840041,10/31/20 0:00,Maryland,College Park,7700 Baltimore Ave,0,7,https://www.gunviolencearchive.org/incident/1840041,2020,Oct-20,,,,,,
1839112,10/30/20 0:00,Maryland,Waldorf,2177 Crain Hwy,1,3,https://www.gunviolencearchive.org/incident/1839112,2020,Oct-20,,,,,,
1839065,10/30/20 0:00,Illinois,Chicago,11613 S Vincennes Ave,1,3,https://www.gunviolencearchive.org/incident/1839065,2020,Oct-20,,,,,,
1838368,10/29/20 0:00,Florida,Winter Garden,Center St and 11th St,0,4,https://www.gunviolencearchive.org/incident/1838368,2020,Oct-20,,,,,,
1837146,10/28/20 0:00,Virginia,Roanoke,1400 block of Rorer Ave SW,0,4,https://www.gunviolencearchive.org/incident/1837146,2020,Oct-20,,,,,,
1837429,10/28/20 0:00,New Jersey,Newark,381 S 6th St,1,3,https://www.gunviolencearchive.org/incident/1837429,2020,Oct-20,,,,,,
1834216,10/25/20 0:00,Texas,Fort Worth,1900 block of Carver Ave,2,3,https://www.gunviolencearchive.org/incident/1834216,2020,Oct-20,,,,,,
1835030,10/25/20 0:00,Texas,San Antonio,2800 block of W Hutchins Pl,1,3,https://www.gunviolencearchive.org/incident/1835030,2020,Oct-20,,,,,,
1834280,10/25/20 0:00,North Carolina,Raleigh,1731 Trawick Rd,1,3,https://www.gunviolencearchive.org/incident/1834280,2020,Oct-20,,,,,,
1834617,10/24/20 0:00,Mississippi,Greenwood,W Martin Luther King Dr,2,8,https://www.gunviolencearchive.org/incident/1834617,2020,Oct-20,,,,,,
1832977,10/22/20 0:00,Louisiana,Rayne,I-10,0,5,https://www.gunviolencearchive.org/incident/1832977,2020,Oct-20,,,,,,
1832014,10/22/20 0:00,Florida,Miami,1830 NW 50 St,1,3,https://www.gunviolencearchive.org/incident/1832014,2020,Oct-20,,,,,,
1831995,10/22/20 0:00,Massachusetts,Boston,Columbia Rd and Stanwood St,0,4,https://www.gunviolencearchive.org/incident/1831995,2020,Oct-20,,,,,,
1831091,10/22/20 0:00,Maryland,Baltimore,500 block of W Franklin St,0,4,https://www.gunviolencearchive.org/incident/1831091,2020,Oct-20,,,,,,
1830875,10/21/20 0:00,New York,Brooklyn,Nostrand Ave and Hawthorne St,1,5,https://www.gunviolencearchive.org/incident/1830875,2020,Oct-20,,,,,,
1830822,10/21/20 0:00,Mississippi,Canton,1427 W Peace St,2,2,https://www.gunviolencearchive.org/incident/1830822,2020,Oct-20,,,,,,
1830092,10/20/20 0:00,Texas,Houston,2117 Chenevert St,3,1,https://www.gunviolencearchive.org/incident/1830092,2020,Oct-20,,,,,,
1829132,10/19/20 0:00,Ohio,Mansfield,136 Sturges Ave,0,5,https://www.gunviolencearchive.org/incident/1829132,2020,Oct-20,,,,,,
1828796,10/19/20 0:00,Louisiana,New Orleans,2599 N Prieur St,1,3,https://www.gunviolencearchive.org/incident/1828796,2020,Oct-20,,,,,,
1827437,10/18/20 0:00,Maryland,Annapolis,100 block of Clay St,1,3,https://www.gunviolencearchive.org/incident/1827437,2020,Oct-20,,,,,,
1828080,10/18/20 0:00,Illinois,Chicago,200 block of N Sacramento Blvd,1,4,https://www.gunviolencearchive.org/incident/1828080,2020,Oct-20,,,,,,
1828019,10/18/20 0:00,Tennessee,Nashville,1100 block of W Grove Ave,0,4,https://www.gunviolencearchive.org/incident/1828019,2020,Oct-20,,,,,,
1826680,10/17/20 0:00,New York,Lockport,43 S Niagara St,1,5,https://www.gunviolencearchive.org/incident/1826680,2020,Oct-20,,,,,,
1826613,10/17/20 0:00,South Carolina,Rock Hill,524 N Anderson Rd,0,5,https://www.gunviolencearchive.org/incident/1826613,2020,Oct-20,,,,,,
1826444,10/16/20 0:00,California,San Jose,175 S Capitol Ave,2,4,https://www.gunviolencearchive.org/incident/1826444,2020,Oct-20,,,,,,
1825525,10/16/20 0:00,Florida,Orlando,2000 block of N Forsyth Rd,3,1,https://www.gunviolencearchive.org/incident/1825525,2020,Oct-20,,,,,,
1826655,10/16/20 0:00,Arizona,Mesa,2115 Guadalupe Rd,1,6,https://www.gunviolencearchive.org/incident/1826655,2020,Oct-20,,,,,,
1826675,10/16/20 0:00,California,San Francisco,200 block of Scherwin St,1,3,https://www.gunviolencearchive.org/incident/1826675,2020,Oct-20,,,,,,
1824979,10/15/20 0:00,Louisiana,Lafayette,100 block of Laser Ln,2,2,https://www.gunviolencearchive.org/incident/1824979,2020,Oct-20,,,,,,
1825896,10/15/20 0:00,Maryland,Baltimore,2900 block of Westwood Ave,0,7,https://www.gunviolencearchive.org/incident/1825896,2020,Oct-20,,,,,,
1824073,10/14/20 0:00,Pennsylvania,Philadelphia,3900 block of  Buist Ave,0,4,https://www.gunviolencearchive.org/incident/1824073,2020,Oct-20,,,,,,
1821574,10/12/20 0:00,South Carolina,Myrtle Beach,1012 US-501,2,3,https://www.gunviolencearchive.org/incident/1821574,2020,Oct-20,,,,,,
1821496,10/11/20 0:00,Georgia,Atlanta,330 W Peachtree St NW,0,4,https://www.gunviolencearchive.org/incident/1821496,2020,Oct-20,,,,,,
1820156,10/10/20 0:00,Illinois,Chicago,100 block of S Keeler Ave,1,3,https://www.gunviolencearchive.org/incident/1820156,2020,Oct-20,,,,,,
1823101,10/10/20 0:00,South Carolina,Kingstree,55 Williamsburg County Hwy,0,8,https://www.gunviolencearchive.org/incident/1823101,2020,Oct-20,,,,,,
1819955,10/10/20 0:00,Missouri,Saint Louis (Jennings),8800 block of Shannon Fox Cir,2,2,https://www.gunviolencearchive.org/incident/1819955,2020,Oct-20,,,,,,
1818055,10/8/20 0:00,Pennsylvania,Philadelphia,4935 Frankford Ave,1,6,https://www.gunviolencearchive.org/incident/1818055,2020,Oct-20,,,,,,
1816799,10/7/20 0:00,Alaska,Anchorage,200 block of McCarrey St,1,4,https://www.gunviolencearchive.org/incident/1816799,2020,Oct-20,,,,,,
1817184,10/7/20 0:00,New York,Brooklyn,181 Hegeman Ave,1,3,https://www.gunviolencearchive.org/incident/1817184,2020,Oct-20,,,,,,
1815308,10/5/20 0:00,District of Columbia,Washington,400 block of Orange St SE,1,3,https://www.gunviolencearchive.org/incident/1815308,2020,Oct-20,,,,,,
1814148,10/4/20 0:00,Georgia,Atlanta,1570 Joseph E Boone Blvd NW,1,5,https://www.gunviolencearchive.org/incident/1814148,2020,Oct-20,,,,,,
1813872,10/4/20 0:00,Indiana,Indianapolis,5462 Massachusetts Ave,3,4,https://www.gunviolencearchive.org/incident/1813872,2020,Oct-20,,,,,,
1813306,10/3/20 0:00,Tennessee,Clarksville,100 block of Tiny Town Rd,0,5,https://www.gunviolencearchive.org/incident/1813306,2020,Oct-20,,,,,,
1813583,10/3/20 0:00,California,Sacramento,Roanoke Ave and Haywood St,1,3,https://www.gunviolencearchive.org/incident/1813583,2020,Oct-20,,,,,,
1812972,10/2/20 0:00,California,Los Angeles,51st St and Hoover St,0,4,https://www.gunviolencearchive.org/incident/1812972,2020,Oct-20,,,,,,
1812838,10/2/20 0:00,Washington,Seattle,9700 block of 59th Ave S,0,4,https://www.gunviolencearchive.org/incident/1812838,2020,Oct-20,,,,,,
1812049,10/1/20 0:00,Michigan,Detroit,15018 Houston Whittier St,0,5,https://www.gunviolencearchive.org/incident/1812049,2020,Oct-20,,,,,,
1810696,9/30/20 0:00,North Carolina,Greensboro,700 block of Milton St,0,4,https://www.gunviolencearchive.org/incident/1810696,2020,Sep-20,,,,,,
1810881,9/30/20 0:00,Florida,Jacksonville,12517 Beach Blvd,0,4,https://www.gunviolencearchive.org/incident/1810881,2020,Sep-20,,,,,,
1810358,9/30/20 0:00,Wisconsin,Milwaukee,4217 W Fond du Lac Ave,0,7,https://www.gunviolencearchive.org/incident/1810358,2020,Sep-20,,,,,,
1809910,9/29/20 0:00,Pennsylvania,Philadelphia,4500 block of N 19th St,0,5,https://www.gunviolencearchive.org/incident/1809910,2020,Sep-20,,,,,,
1809484,9/29/20 0:00,Ohio,Painesville,100 block of Morse Ave,2,2,https://www.gunviolencearchive.org/incident/1809484,2020,Sep-20,,,,,,
1807325,9/28/20 0:00,Michigan,Detroit,6609 Michigan Ave,0,6,https://www.gunviolencearchive.org/incident/1807325,2020,Sep-20,,,,,,
1806806,9/27/20 0:00,Ohio,Sandusky,Hancock St and Neil St,1,3,https://www.gunviolencearchive.org/incident/1806806,2020,Sep-20,,,,,,
1808628,9/27/20 0:00,California,San Bernardino,900 block of N Sierra Way,1,3,https://www.gunviolencearchive.org/incident/1808628,2020,Sep-20,,,,,,
1807096,9/27/20 0:00,Tennessee,Nashville,619 Millwood Dr,0,4,https://www.gunviolencearchive.org/incident/1807096,2020,Sep-20,,,,,,
1807046,9/26/20 0:00,Pennsylvania,Philadelphia,100 block of N Lindenwood St,0,4,https://www.gunviolencearchive.org/incident/1807046,2020,Sep-20,,,,,,
1806035,9/26/20 0:00,Alabama,Enterprise,507 Glover Ave,1,3,https://www.gunviolencearchive.org/incident/1806035,2020,Sep-20,,,,,,
1806002,9/26/20 0:00,Iowa,Waterloo,501 W 4th St,2,6,https://www.gunviolencearchive.org/incident/1806002,2020,Sep-20,,,,,,
1805722,9/26/20 0:00,Illinois,Chicago,2400 block of W Lithuanian Plaza Ct,0,4,https://www.gunviolencearchive.org/incident/1805722,2020,Sep-20,,,,,,
1806368,9/26/20 0:00,Missouri,Saint Louis,4700 block of Vernon Ave,0,5,https://www.gunviolencearchive.org/incident/1806368,2020,Sep-20,,,,,,
1806500,9/25/20 0:00,Pennsylvania,Philadelphia,1300 block of Sanger St,0,4,https://www.gunviolencearchive.org/incident/1806500,2020,Sep-20,,,,,,
1804511,9/23/20 0:00,Georgia,Hampton,1577 Glynn Ct,1,3,https://www.gunviolencearchive.org/incident/1804511,2020,Sep-20,,,,,,
1802862,9/23/20 0:00,Minnesota,Minneapolis,200 W Broadway Ave,0,5,https://www.gunviolencearchive.org/incident/1802862,2020,Sep-20,,,,,,
1800886,9/21/20 0:00,Ohio,Struthers,111 Perry St,1,4,https://www.gunviolencearchive.org/incident/1800886,2020,Sep-20,,,,,,
1800549,9/20/20 0:00,New York,Corona (Queens),Merrick Blvd and Foch Blvd,0,4,https://www.gunviolencearchive.org/incident/1800549,2020,Sep-20,,,,,,
1800514,9/20/20 0:00,Connecticut,Stamford,Ursula Pl and Dale St,1,3,https://www.gunviolencearchive.org/incident/1800514,2020,Sep-20,,,,,,
1800026,9/19/20 0:00,New York,Buffalo,Glenwood Ave and Jefferson Ave,1,4,https://www.gunviolencearchive.org/incident/1800026,2020,Sep-20,,,,,,
1799748,9/19/20 0:00,Illinois,Chicago,12200 block of S May St,0,4,https://www.gunviolencearchive.org/incident/1799748,2020,Sep-20,,,,,,
1799703,9/19/20 0:00,Illinois,Chicago,6900 block of S Claremont Ave,0,4,https://www.gunviolencearchive.org/incident/1799703,2020,Sep-20,,,,,,
1800188,9/19/20 0:00,New Jersey,Plainfield,523 W 3rd St,0,4,https://www.gunviolencearchive.org/incident/1800188,2020,Sep-20,,,,,,
1799307,9/19/20 0:00,New York,Rochester,278 Pennsylvania Ave,2,14,https://www.gunviolencearchive.org/incident/1799307,2020,Sep-20,,,,,,
1800192,9/19/20 0:00,New Jersey,Paterson,Elizabeth St and Getty Ave,0,5,https://www.gunviolencearchive.org/incident/1800192,2020,Sep-20,,,,,,
1800779,9/19/20 0:00,Arkansas,West Memphis,900 block of Winchell St,0,5,https://www.gunviolencearchive.org/incident/1800779,2020,Sep-20,,,,,,
1799160,9/18/20 0:00,Arkansas,Little Rock,5311 Mabelvale Pike,0,4,https://www.gunviolencearchive.org/incident/1799160,2020,Sep-20,,,,,,
1797620,9/16/20 0:00,Pennsylvania,Philadelphia,1800 Wallace St,2,3,https://www.gunviolencearchive.org/incident/1797620,2020,Sep-20,,,,,,
1796684,9/15/20 0:00,California,San Jose,600 block of S 8th St,2,4,https://www.gunviolencearchive.org/incident/1796684,2020,Sep-20,,,,,,
1796638,9/15/20 0:00,Illinois,Chicago,3500 block of W Lawrence Ave,0,5,https://www.gunviolencearchive.org/incident/1796638,2020,Sep-20,,,,,,
1795391,9/14/20 0:00,Louisiana,Baker,Burgess Dr,0,4,https://www.gunviolencearchive.org/incident/1795391,2020,Sep-20,,,,,,
1793826,9/13/20 0:00,Michigan,Grand Rapids,3950 Stahl Dr SE,0,7,https://www.gunviolencearchive.org/incident/1793826,2020,Sep-20,,,,,,
1794138,9/13/20 0:00,Tennessee,Beechgrove,I-24 and Beech Grove Rd,3,3,https://www.gunviolencearchive.org/incident/1794138,2020,Sep-20,,,,,,
1793559,9/13/20 0:00,Florida,Tampa,5110 N 40th St,0,4,https://www.gunviolencearchive.org/incident/1793559,2020,Sep-20,,,,,,
1794086,9/13/20 0:00,Illinois,Chicago,6100 block of S Throop St,1,3,https://www.gunviolencearchive.org/incident/1794086,2020,Sep-20,,,,,,
1793521,9/13/20 0:00,New Jersey,New Brunswick,32 Delafield St,2,7,https://www.gunviolencearchive.org/incident/1793521,2020,Sep-20,,,,,,
1792650,9/12/20 0:00,Illinois,Chicago,100 block of N Pine Ave,2,4,https://www.gunviolencearchive.org/incident/1792650,2020,Sep-20,,,,,,
1793680,9/12/20 0:00,North Carolina,Wilson,200 block of Dewey St,0,5,https://www.gunviolencearchive.org/incident/1793680,2020,Sep-20,,,,,,
1793771,9/12/20 0:00,Pennsylvania,Philadelphia,N 18th St and Dauphin St,0,4,https://www.gunviolencearchive.org/incident/1793771,2020,Sep-20,,,,,,
1792624,9/11/20 0:00,Louisiana,Donaldsonville,St Elizabeth St and Front St,0,5,https://www.gunviolencearchive.org/incident/1792624,2020,Sep-20,,,,,,
